Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,2/1/2021,33087.36986,34304.23451,34373.73401,32229.54518
BTC,2/2/2021,33613.32076,33138.77651,34715.65573,32341.98991
BTC,2/3/2021,35632.90195,33525.28825,36008.31082,33437.74691
BTC,2/4/2021,37397.42636,35519.70777,37505.30371,35416.73178
BTC,2/5/2021,37256.25211,37645.94564,38731.08795,36207.49431
BTC,2/6/2021,37851.59659,36970.81227,38332.41692,36637.64562
BTC,2/7/2021,40302.79979,38305.27539,40999.04684,38233.72667
BTC,2/8/2021,38461.6814,39253.22773,39698.0659,37388.34169
BTC,2/9/2021,44716.68547,38853.29945,44981.86,38036.28325
BTC,2/10/2021,46674.85169,46433.48964,48226.25089,45058.069
BTC,2/11/2021,45237.47569,46512.99056,47374.35591,43886.27604
BTC,2/12/2021,47500.89752,44859.84767,48600.63193,44070.72706
BTC,2/13/2021,47884.18286,47992.62291,48925.53448,46550.14795
BTC,2/14/2021,47005.19065,47405.55715,48189.77799,46333.57366
BTC,2/15/2021,49151.16758,47231.13334,49716.43638,47105.17175
BTC,2/16/2021,48125.9922,48654.83072,49037.91611,45926.25155
BTC,2/17/2021,48840.41447,47944.48497,50584.84895,47088.83608
BTC,2/18/2021,52165.30256,49186.33387,52621.83507,48990.89519
BTC,2/19/2021,51728.5088,52146.00339,52532.29712,50971.74318
BTC,2/20/2021,55719.20436,51598.14371,56283.54984,50821.47282
BTC,2/21/2021,54801.64864,55917.03918,57487.02831,54039.67392
BTC,2/22/2021,57128.64261,55913.35145,58332.36462,55531.5507
BTC,2/23/2021,54181.91465,57453.35801,57535.86348,47780.74958
BTC,2/24/2021,48172.87748,54124.53909,54180.23218,45047.78286
BTC,2/25/2021,48745.43298,48923.03508,51413.61356,47032.52426
BTC,2/26/2021,48291.41208,49746.65163,52076.31772,47501.6748
BTC,2/27/2021,45752.11492,47135.55173,48453.73863,44279.44954
BTC,2/28/2021,46642.60608,46326.82407,48353.001,46207.70578
BTC,3/1/2021,45092.80657,46204.05856,46675.19785,43119.15702
BTC,3/2/2021,49248.91401,45234.36876,49520.72499,45044.38376
BTC,3/3/2021,47900.77688,49636.02146,50211.43717,47200.04217
BTC,3/4/2021,50811.85517,48526.99036,52636.22299,48195.1231
BTC,3/5/2021,48259.48708,50433.43615,51781.96783,47578.30723
BTC,3/6/2021,49149.73083,48404.21363,49462.13301,46393.39146
BTC,3/7/2021,48879.1519,48791.79051,49173.76187,47127.04097
BTC,3/8/2021,50594.69857,48887.56641,51222.8723,48887.56641
BTC,3/9/2021,51503.25813,50948.88071,51916.41395,49390.18272
BTC,3/10/2021,54458.03781,52360.74816,54804.07845,51865.59003
BTC,3/11/2021,56915.17394,54924.68653,57336.74541,53101.23637
BTC,3/12/2021,57636.75796,55898.86482,58034.70396,54323.6085
BTC,3/13/2021,57306.16626,57817.27021,58077.9516,55116.25835
BTC,3/14/2021,60743.04182,57227.23345,61556.59449,56124.14999
BTC,3/15/2021,60197.90199,60972.49128,61453.05834,59275.70383
BTC,3/16/2021,56300.33411,58962.48846,60570.69365,54790.32931
BTC,3/17/2021,56639.78395,55668.62353,56821.88244,53350.36773
BTC,3/18/2021,58567.28378,56908.56502,58923.54893,54201.70163
BTC,3/19/2021,57983.09474,58883.01836,60074.36985,57075.06857
BTC,3/20/2021,58451.73147,57661.41518,59461.77526,56327.79283
BTC,3/21/2021,58593.60245,58127.68804,59919.21177,57914.89451
BTC,3/22/2021,57796.46737,58139.30027,58649.13419,55645.05427
BTC,3/23/2021,54329.35863,57389.21162,58407.61921,53795.15409
BTC,3/24/2021,54794.29771,54143.10604,55858.36925,53031.32679
BTC,3/25/2021,52787.74553,54375.80763,57225.29881,51777.97109
BTC,3/26/2021,52173.86798,52335.56503,53209.40638,50458.09997
BTC,3/27/2021,54483.04573,51344.04898,54806.88151,51286.29118
BTC,3/28/2021,56234.35611,55067.8244,56520.30729,54022.07694
BTC,3/29/2021,55343.92582,55843.74892,56541.00653,54741.62637
BTC,3/30/2021,57627.67925,55786.54607,58353.52939,54929.68059
BTC,3/31/2021,58734.47543,57613.16126,59379.99216,57069.22927
BTC,4/1/2021,58724.66452,58810.15589,59835.39233,56934.31212
BTC,4/2/2021,58984.61293,58764.43309,59458.98456,57973.3521
BTC,4/3/2021,58821.62699,58726.08457,60101.75233,58478.59835
BTC,4/4/2021,57517.79877,58958.42898,59713.21014,57185.76801
BTC,4/5/2021,58177.40276,57134.86005,58540.98471,56552.22227
BTC,4/6/2021,58843.55954,58230.67554,59243.03618,56846.96905
BTC,4/7/2021,58040.1876,59133.65574,59484.19947,57421.85309
BTC,4/8/2021,56508.94286,58030.62185,58645.77297,55541.90613
BTC,4/9/2021,57880.90568,55996.08036,58179.65686,55758.49118
BTC,4/10/2021,58171.90902,58094.74413,58880.82161,57717.85978
BTC,4/11/2021,59295.95004,58149.65059,61065.22262,57924.07526
BTC,4/12/2021,59822.90168,59765.10382,60588.47197,59229.86011
BTC,4/13/2021,59853.19724,59998.15991,61219.71861,59428.21475
BTC,4/14/2021,63223.88439,59841.56137,63707.34236,59799.44058
BTC,4/15/2021,62926.55718,63562.67354,64801.78787,61400.28397
BTC,4/16/2021,63346.78904,62987.27018,63850.25073,62094.63291
BTC,4/17/2021,61965.7826,63225.09392,63520.32537,60033.53467
BTC,4/18/2021,60574.44473,61444.2325,62534.0285,59802.88927
BTC,4/19/2021,56850.83017,60191.52541,60531.98885,52148.98354
BTC,4/20/2021,56224.10159,56335.38914,57609.36812,54449.24533
BTC,4/21/2021,56608.76975,55723.22726,57121.9439,53442.85166
BTC,4/22/2021,54144.42748,56508.15124,56809.14639,53913.85052
BTC,4/23/2021,51965.05956,53830.82386,55471.07637,50500.73186
BTC,4/24/2021,50669.14438,51714.07397,52111.18507,47467.91203
BTC,4/25/2021,50733.7695,51217.17233,51253.44295,48932.15881
BTC,4/26/2021,48542.9522,50177.2374,50668.65902,47105.59307
BTC,4/27/2021,53558.70784,49139.23095,54398.59279,48854.58137
BTC,4/28/2021,55123.86198,54059.47407,55398.07415,53351.1154
BTC,4/29/2021,54591.51533,55086.93871,56458.63581,53915.35483
BTC,4/30/2021,53260.29534,54893.87167,55224.90796,52403.74361
BTC,5/1/2021,57302.64642,53598.8795,57434.93313,53097.76279
BTC,5/2/2021,57677.97522,57741.02091,58511.25605,57062.70007
BTC,5/3/2021,56427.04313,57824.30019,57925.74157,56123.03951
BTC,5/4/2021,57255.30684,56639.43979,59001.35964,56508.24045
BTC,5/5/2021,53658.84312,57218.80533,57246.89119,53613.59522
BTC,5/6/2021,57252.70218,53270.22912,57977.61342,52987.15866
BTC,5/7/2021,56583.84988,57459.05218,58368.68209,55330.72786
BTC,5/8/2021,57107.12067,56439.1334,58724.11078,55320.95812
BTC,5/9/2021,58788.20968,57419.14789,59575.46311,57028.49805
BTC,5/10/2021,58102.19143,58966.91501,59249.14168,56494.91533
BTC,5/11/2021,55715.54665,58308.31805,59560.02546,53774.62824
BTC,5/12/2021,56573.55547,55899.75297,56956.07503,54571.69321
BTC,5/13/2021,52147.82119,56767.71106,58036.50978,51625.54785
BTC,5/14/2021,49764.13208,49596.77889,51448.79858,46294.72018
BTC,5/15/2021,50032.69314,49717.35435,51578.31254,48944.34654
BTC,5/16/2021,47885.62525,49926.03507,50690.80295,47005.10229
BTC,5/17/2021,45604.61575,46805.53785,49670.41417,43868.63897
BTC,5/18/2021,43144.47129,46439.33657,46622.85344,42102.34643
BTC,5/19/2021,43196.04648,43559.59756,45850.23167,42469.97557
BTC,5/20/2021,39439.23764,42920.74886,43604.56959,30201.95732
BTC,5/21/2021,39756.08985,36795.42298,42589.86396,35670.94838
BTC,5/22/2021,36921.76781,40685.32514,42278.00518,33594.9589
BTC,5/23/2021,37490.94189,37359.78201,38889.85969,35304.2276
BTC,5/24/2021,34259.54842,37521.89077,38267.29928,31179.69036
BTC,5/25/2021,38085.78936,34737.62802,39966.87647,34485.43104
BTC,5/26/2021,38290.44853,38888.31953,39855.11634,36498.63953
BTC,5/27/2021,38915.00483,38381.73602,40894.43677,37857.49979
BTC,5/28/2021,38717.76922,39307.54389,40430.21373,37233.69324
BTC,5/29/2021,34898.00872,38562.13832,38899.1654,34741.95807
BTC,5/30/2021,34535.52247,35698.95278,37320.48202,33701.80064
BTC,5/31/2021,35749.65569,34658.19244,36522.21153,33488.46475
BTC,6/1/2021,36929.47674,35678.44389,37485.69849,34221.84833
BTC,6/2/2021,36419.7495,37271.39122,37818.47819,35715.745
BTC,6/3/2021,37422.57146,36686.46947,38214.79246,35936.28283
BTC,6/4/2021,38958.49278,37578.33653,39473.29743,37209.19852
BTC,6/5/2021,37190.10135,39247.49516,39287.31295,35593.79257
BTC,6/6/2021,34981.38069,36879.60608,37956.26443,34873.6381
BTC,6/7/2021,35335.6792,35560.48183,36492.44706,35281.56318
BTC,6/8/2021,34016.56534,35817.5128,36782.08794,33629.66402
BTC,6/9/2021,33504.25661,33597.68673,34080.42046,31035.49458
BTC,6/10/2021,37127.18972,33412.71682,37332.45144,32437.09146
BTC,6/11/2021,36715.0471,37403.60397,38461.25074,35827.50618
BTC,6/12/2021,37341.58943,36695.08131,37587.39855,35982.33038
BTC,6/13/2021,35655.16445,37339.00024,37459.96028,34682.01043
BTC,6/14/2021,38894.55627,35568.31876,39295.84866,34822.58005
BTC,6/15/2021,40162.32007,39016.52826,41046.76952,38750.01315
BTC,6/16/2021,40173.19505,40530.78467,41316.6025,39554.28661
BTC,6/17/2021,38557.47921,40162.3408,40484.50425,38417.86697
BTC,6/18/2021,37722.02018,38352.43823,39535.58388,37403.40389
BTC,6/19/2021,35520.45103,38099.78059,38208.85625,35226.09596
BTC,6/20/2021,35656.30474,35856.81522,36474.03327,34968.01232
BTC,6/21/2021,35681.13396,35516.44507,36119.79974,33380.57703
BTC,6/22/2021,31659.54173,35602.05302,35736.70811,31531.90656
BTC,6/23/2021,32404.33036,31614.55039,33247.78903,29031.31448
BTC,6/24/2021,33532.25785,32532.77264,34790.33261,31741.68396
BTC,6/25/2021,34718.47493,33686.34201,35267.11131,32348.28467
BTC,6/26/2021,31622.08932,34658.31792,35484.41789,31514.83061
BTC,6/27/2021,31739.29021,31599.06143,32706.07057,30190.73355
BTC,6/28/2021,34213.01274,32290.25377,34313.41022,32006.61185
BTC,6/29/2021,34365.18578,34698.86339,35188.43619,33911.95144
BTC,6/30/2021,35945.78686,34488.51825,36609.3629,34240.01247
BTC,7/1/2021,34855.64451,35905.01686,36091.7807,34057.74614
BTC,7/2/2021,33533.50191,35049.04548,35056.81722,32734.21957
BTC,7/3/2021,33526.85333,33515.94959,33960.00415,32719.07567
BTC,7/4/2021,34404.92706,33795.94631,34891.39654,33397.80764
BTC,7/5/2021,35601.86547,34667.93184,35888.74403,34373.75844
BTC,7/6/2021,34096.89428,35276.62223,35279.6942,33158.65543
BTC,7/7/2021,34047.54762,33699.50192,35030.94149,33556.29053
BTC,7/8/2021,34206.49453,34218.25911,35053.00636,33954.79803
BTC,7/9/2021,32579.66788,33880.22325,33939.94555,32114.78453
BTC,7/10/2021,33994.67699,32876.25745,34090.28872,32287.15041
BTC,7/11/2021,33543.70184,33815.20717,34253.59332,33042.74287
BTC,7/12/2021,34382.65069,33514.1836,34595.18924,33338.99426
BTC,7/13/2021,33032.37773,34252.20478,34653.22636,32654.48196
BTC,7/14/2021,32544.84491,33088.12577,33334.10303,32206.60052
BTC,7/15/2021,33003.81292,32724.85621,33104.1544,31620.15044
BTC,7/16/2021,31783.17135,32830.92013,33182.02766,31189.55424
BTC,7/17/2021,31596.29438,31875.31994,32243.68121,31093.24743
BTC,7/18/2021,31640.91813,31396.44505,31914.71397,31186.89153
BTC,7/19/2021,31537.80519,31528.00363,32433.22567,31150.41398
BTC,7/20/2021,30940.28728,31785.84065,31875.6398,30426.88225
BTC,7/21/2021,29608.59725,30843.89711,31053.38815,29306.76863
BTC,7/22/2021,32014.43603,29807.02455,32815.74197,29514.51617
BTC,7/23/2021,32203.36564,32149.25758,32607.28311,31747.93387
BTC,7/24/2021,33117.75146,32302.67608,33266.79044,32022.56488
BTC,7/25/2021,34014.61836,33638.85981,34527.2651,33416.09509
BTC,7/26/2021,34574.67066,34287.60914,34828.93309,33890.03203
BTC,7/27/2021,37114.29662,35401.61957,40539.39052,35240.97695
BTC,7/28/2021,38963.92286,37252.51369,38967.73625,36419.38706
BTC,7/29/2021,39917.44937,39486.13574,40906.34224,38837.99733
BTC,7/30/2021,39810.51797,40032.95001,40552.33067,39305.9869
BTC,7/31/2021,41157.15483,40039.9737,41467.54777,38349.2238
BTC,8/1/2021,41869.55251,42189.69004,42351.93368,41060.25886
BTC,8/2/2021,40263.34476,41461.81658,42435.07141,40145.54252
BTC,8/3/2021,39412.71647,39890.06377,40459.91446,38747.51855
BTC,8/4/2021,38368.17401,39171.26486,39703.9056,37695.09342
BTC,8/5/2021,39831.04391,38212.1136,39965.40051,37688.61382
BTC,8/6/2021,40902.47558,39733.5648,41377.56513,37702.99606
BTC,8/7/2021,42608.54498,40874.23055,43170.52848,39907.57977
BTC,8/8/2021,44095.74449,42826.83976,44587.62992,42494.50299
BTC,8/9/2021,44294.3073,44581.3377,45303.65583,43280.67909
BTC,8/10/2021,45990.91007,43803.20299,46426.69675,42814.00698
BTC,8/11/2021,45576.88888,46266.41316,46691.08554,44670.53345
BTC,8/12/2021,45793.31893,45605.06544,46767.02376,45400.21507
BTC,8/13/2021,44078.76067,45546.16017,46233.82401,43821.69217
BTC,8/14/2021,47654.72902,44433.88023,47861.03198,44264.69709
BTC,8/15/2021,47004.35746,47810.37371,48126.47377,46063.8022
BTC,8/16/2021,47144.84257,47099.46978,47370.90685,45619.59955
BTC,8/17/2021,46181.73082,47004.04765,48048.74478,45694.80177
BTC,8/18/2021,44887.24279,45930.41615,47137.38926,44460.22057
BTC,8/19/2021,44811.63413,44696.55997,45986.5842,44346.48592
BTC,8/20/2021,46395.7967,44750.84388,46855.57937,43990.92227
BTC,8/21/2021,49061.84772,46749.96473,49333.93862,46631.14019
BTC,8/22/2021,49270.19719,49329.95736,49765.06101,48356.7685
BTC,8/23/2021,48971.6119,48876.60537,49494.39344,48128.58412
BTC,8/24/2021,49593.08196,49273.23785,50495.94579,49055.29127
BTC,8/25/2021,48190.95205,49518.22096,49863.67682,47789.12431
BTC,8/26/2021,48907.53278,47707.46894,49274.34588,47151.92982
BTC,8/27/2021,47329.14972,48999.59931,49362.45048,46359.78972
BTC,8/28/2021,49033.3254,46871.62673,49163.60954,46399.51486
BTC,8/29/2021,48768.19009,49092.85936,49306.85696,48391.98337
BTC,8/30/2021,49184.20851,48921.32251,49640.86327,47834.36314
BTC,8/31/2021,47663.0225,48789.83811,48896.1759,47477.21706
BTC,9/1/2021,46919.51155,47003.48631,48260.56501,46725.77041
BTC,9/2/2021,48487.01119,47125.17192,48917.59875,46560.50829
BTC,9/3/2021,49725.53213,48834.36359,50344.66466,48619.46962
BTC,9/4/2021,49709.61199,49274.78411,51016.02701,48364.22696
BTC,9/5/2021,49999.55558,50012.44156,50558.73351,49429.56915
BTC,9/6/2021,51693.8094,49945.33657,51827.31949,49515.54188
BTC,9/7/2021,52506.68565,51764.1553,52647.55187,51026.82101
BTC,9/8/2021,46897.60148,52697.61657,52944.05325,43208.75736
BTC,9/9/2021,46769.31439,46890.93753,47386.80445,44491.8278
BTC,9/10/2021,46404.36448,46089.00836,47290.525,45596.96075
BTC,9/11/2021,44720.75555,46415.07458,47048.86303,44448.74467
BTC,9/12/2021,45253.13062,44872.47293,46005.67213,44759.72335
BTC,9/13/2021,45510.56325,45199.81987,46272.53145,44790.38148
BTC,9/14/2021,45097.79722,46048.67771,46292.27343,43480.39889
BTC,9/15/2021,47039.94993,44958.73794,47213.24553,44681.00994
BTC,9/16/2021,48125.11878,47128.09356,48458.24747,46726.39318
BTC,9/17/2021,47648.50199,48150.25712,48520.8121,47111.49039
BTC,9/18/2021,47305.80539,47762.09248,48165.28195,46777.33511
BTC,9/19/2021,48020.75633,47301.64468,48810.27305,47113.92312
BTC,9/20/2021,47128.93518,48311.59377,48380.79643,47063.06992
BTC,9/21/2021,43831.21477,47252.64006,47344.22525,42537.25476
BTC,9/22/2021,41139.26285,43026.23666,43575.7664,39645.8971
BTC,9/23/2021,43478.47111,40714.01558,44003.74776,40620.39815
BTC,9/24/2021,44755.57193,43590.29044,44943.02358,43108.10888
BTC,9/25/2021,42877.9556,44904.85374,45095.78465,40763.42032
BTC,9/26/2021,42771.928,42858.90301,43007.44298,41721.11293
BTC,9/27/2021,43572.08489,42720.92854,43938.83308,41117.40019
BTC,9/28/2021,43136.58051,43198.44682,44355.93237,42631.85843
BTC,9/29/2021,41734.57112,42179.2102,42783.12309,41143.37263
BTC,9/30/2021,41412.61474,41046.64931,42582.59206,40796.84822
BTC,10/1/2021,43718.37775,41527.44273,44093.21702,41423.66483
BTC,10/2/2021,47797.70403,43826.98807,48456.22132,43326.08735
BTC,10/3/2021,48083.43726,48144.87664,48254.3148,47487.31604
BTC,10/4/2021,48085.04798,47630.95,49143.3154,47224.27551
BTC,10/5/2021,48794.21024,48212.47448,49463.28133,46959.15714
BTC,10/6/2021,51459.09282,49225.68413,51886.07404,49054.18153
BTC,10/7/2021,55029.87432,51480.04127,55321.7625,50419.06446
BTC,10/8/2021,53770.27706,55297.04934,55306.19976,53366.51491
BTC,10/9/2021,54203.29831,53761.71744,56049.8169,53626.71088
BTC,10/10/2021,54854.87646,53941.99747,55360.20078,53683.35074
BTC,10/11/2021,54712.72117,54939.7173,56499.12768,54116.69858
BTC,10/12/2021,57284.92139,54685.81948,57759.99768,54448.08706
BTC,10/13/2021,56304.23884,57476.45977,57647.6483,54021.98785
BTC,10/14/2021,57517.12448,56008.87814,57748.01954,54264.60759
BTC,10/15/2021,57559.06444,57359.99481,58502.57243,56857.14962
BTC,10/16/2021,61273.80528,57353.2973,62839.73853,56865.62129
BTC,10/17/2021,60744.98494,61648.2858,62298.84852,60101.31118
BTC,10/18/2021,60965.46543,60824.36359,61375.70337,59003.09659
BTC,10/19/2021,61707.48131,61510.55694,62638.56191,59909.32998
BTC,10/20/2021,63901.07308,62019.53003,64329.93741,61417.05755
BTC,10/21/2021,65972.86313,64281.34263,66915.50044,63603.16503
BTC,10/22/2021,62603.57507,65986.24492,66635.46641,62290.32538
BTC,10/23/2021,60689.23826,62192.2329,63717.16895,60033.92804
BTC,10/24/2021,61124.34713,60692.60912,61733.5852,59694.05043
BTC,10/25/2021,60936.15085,61304.79035,61490.09515,59553.02788
BTC,10/26/2021,63004.38111,60860.03266,63661.92518,60656.56183
BTC,10/27/2021,60399.73493,63080.3057,63276.54785,59925.12612
BTC,10/28/2021,58602.20254,60329.93874,61486.42745,58108.91117
BTC,10/29/2021,60619.26694,58476.18471,62450.03402,57965.31102
BTC,10/30/2021,62302.70509,60600.41944,62979.12825,60239.0302
BTC,10/31/2021,61342.60155,62251.24349,62356.98774,60796.37143
